title,nid,type,changed,path_alias,citation,category_tid,year_tid,publication,publisher,filename_year,tid,year,tid_category,category
Morris Thompson,4044,finalist,1438981206,finalists/morris-thompson,"For his thorough, first-hand coverage of the island of Grenada before, during and after the U.S. invasion.
",210,136,"Newsday
",,1984,136,1984,210,International Reporting
Leslie A. Scism,4045,finalist,1438981206,finalists/leslie-scism,"For her investigation of Anna Catherina Emmerick Academy, which linked the religious school&#039;s activities to right-wing extremist groups and revealed that it housed weaponry and explosives.
",266,136,"Bucks County (PA) Courier Times
",,1984,136,1984,266,Local General or Spot News Reporting
Editorial Staff,4046,finalist,1438981206,finalists/editorial-staff,"For its coverage, under extreme deadline pressure, of the Coalinga earthquake of May 2, 1983.
",266,136,"The Fresno (CA) Bee
",,1984,136,1984,266,Local General or Spot News Reporting
"Clark Hallas, John S. Long and David C. McCumber",4047,finalist,1438981206,finalists/clark-hallas-john-s-long-and-david-c-mccumber,"For their investigation into production problems and mismanagement at the Hughes Aircraft Company&#039;s Tucson plant.
",267,136,"Arizona Daily Star
",,1984,136,1984,267,Local Investigative Specialized Reporting
Peter Mark Rinearson,4048,finalist,1438981206,finalists/peter-mark-rinearson,"For &quot;Making It Fly,&quot; his account of the new Boeing 757 jetliner. (Moved by the Board to the Feature Writing category.)
",267,136,"The Seattle Times
",,1984,136,1984,267,Local Investigative Specialized Reporting
Peter Lieberson,4049,finalist,1438981206,finalists/peter-lieberson,"Premiered on April 21, 1983 by the Boston Symphony Orchestra.
",225,136,"Piano Concerto
",,1984,136,1984,225,Music
Benjamin L. Weiser,4050,finalist,1438981206,finalists/benjamin-l-weiser,"For his series on the difficulties doctors face in making life-and-death decisions regarding their patients.
",209,136,"The Washington Post
",,1984,136,1984,209,National Reporting
George Getschow,4051,finalist,1438981206,finalists/george-getschow,"For his series &quot;Dirty Work,&quot; which disclosed the existence of temporary slave labor camps throughout the southwest United States.
",209,136,"The Wall Street Journal
",,1984,136,1984,209,National Reporting
John Engels,4052,finalist,1438981206,finalists/john-engels,,224,136,"Weather-Fear: New and Selected Poems
","University of Georgia
",1984,136,1984,224,Poetry
Josephine Miles,4053,finalist,1438981206,finalists/josephine-miles,,224,136,"Collected Poems, 1930-1982
","University of Illinois
",1984,136,1984,224,Poetry
Staff,4054,finalist,1438981206,finalists/staff-19,"For a series by Stephen Franklin and Marcia Stepanek that exposed the failure of the automobile industry and the federal government to protect the motoring public from defective cars.
",204,136,"Detroit Free Press
",,1984,136,1984,204,Public Service
Staff,4055,finalist,1438981206,finalists/staff-20,"For the series &quot;And Justice for All?&quot; which revealed failures and favoritism in the Cumberland County (N.C.) District Court System.
",204,136,"Fayetteville (NC) Times
",,1984,136,1984,204,Public Service
Bill Foley,4056,finalist,1438981206,finalists/bill-foley,"For his dramatic photograph of U.S. Marines rescuing an injured comrade after the terrorist attack on the U.S. Marine compound in Beirut.
",274,136,"Associated Press
",,1984,136,1984,274,Spot News Photography
James Lott III,4057,finalist,1438981206,finalists/james-lott-iii,"For his photograph of a young boy being comforted by a fireman in the aftermath of a neighborhood apartment house blaze.
",274,136,"The Spokesman-Review
",,1984,136,1984,274,Spot News Photography
Mohamed Rawas,4058,finalist,1438981206,finalists/mohamed-rawas,"For his telling photograph of a grieving Palestinian woman holding a picture of her dead son.
",274,136,"Associated Press
",,1984,136,1984,274,Spot News Photography
Barry Meier,4970,finalist,1438981255,finalists/barry-meier,"For his original, strongly documented stories on a flawed heart-defibrillator that imperiled the safety of unwitting patients.
",278,114,"The New York Times
",,2006,114,2006,278,Beat Reporting
Jerry Mitchell,4971,finalist,1438981255,finalists/jerry-mitchell,"For his relentless and masterly stories on the successful prosecution of a man accused of orchestrating the killing of three civil rights workers in 1964.
",278,114,"The Clarion-Ledger
",,2006,114,2006,278,Beat Reporting
Joan Didion,4972,finalist,1438981255,finalists/joan-didion,,222,114,"The Year of Magical Thinking
","Alfred A. Knopf
",2006,114,2006,222,Biography
Megan Marshall,4973,finalist,1438981255,finalists/megan-marshall,,222,114,"The Peabody Sisters: Three Women Who Ignited American Romanticism
","Houghton Mifflin
",2006,114,2006,222,Biography
Carolyn Cole and Brian Vander Brug,4974,finalist,1438981255,finalists/carolyn-cole-and-brian-vander-brug,"For their spellbinding coverage of Israel&#039;s emotion-packed withdrawal from Gaza.
",216,114,"Los Angeles Times
",,2006,114,2006,216,Breaking News Photography
Eric Gay,4975,finalist,1438981255,finalists/eric-gay,"For his multifaceted coverage of the human suffering in New Orleans after Hurricane Katrina flooded the city.
",216,114,"Associated Press
",,2006,114,2006,216,Breaking News Photography
Staff,4976,finalist,1438981255,finalists/staff-142,"For its swift and rigorous accounts of a shooting rampage by a prisoner who seized a deputy sheriff&#039;s gun and killed a judge and three others.
",205,114,"The Atlanta Journal-Constitution
",,2006,114,2006,205,Breaking News Reporting
Staff,4977,finalist,1438981255,finalists/staff-143,"For its clear, cohesive and enterprising coverage of Hurricane Wilma after it battered a region still recovering from major storms the previous year.
",205,114,"South Florida Sun-Sentinel
",,2006,114,2006,205,Breaking News Reporting
Chris Rose,4978,finalist,1438981255,finalists/chris-rose,"For his vibrant and compassionate columns that gave voice to the afflictions of his city after it was struck by Hurricane Katrina.
",212,114,"The Times-Picayune
",,2006,114,2006,212,Commentary
Cynthia Tucker,4979,finalist,1438981255,finalists/cynthia-tucker-0,"For her pungent, clear-eyed columns that tackled controversial issues with frankness and fortitude.
",212,114,"The Atlanta Journal-Constitution
",,2006,114,2006,212,Commentary
Nicolai Ouroussoff,4980,finalist,1438981255,finalists/nicolai-ouroussoff-1,"For his graceful, contemplative and wide ranging critiques of architecture and urban design from New Orleans to Berlin.
",213,114,"The New York Times
",,2006,114,2006,213,Criticism
Jerry Saltz,4981,finalist,1438981255,finalists/jerry-saltz-0,"For his fresh, down-to-earth pieces on the visual arts and other cultural topics.
",213,114,"The Village Voice
",,2006,114,2006,213,Criticism
Christopher Durang,4982,finalist,1438981255,finalists/christopher-durang,,218,114,"Miss Witherspoon
",,2006,114,2006,218,Drama
Rolin Jones,4983,finalist,1438981255,finalists/rolin-jones,,218,114,"The Intelligent Design of Jenny Chow
",,2006,114,2006,218,Drama
Adam Rapp,4984,finalist,1438981255,finalists/adam-rapp,,218,114,"Red Light Winter
",,2006,114,2006,218,Drama
Marshall Ramsey,4985,finalist,1438981255,finalists/marshall-ramsey-0,"For his vivid, wide ranging cartoons that express crisp opinions with uncomplicated artistry.
",215,114,"The Clarion-Ledger
",,2006,114,2006,215,Editorial Cartooning
Mike Thompson,4986,finalist,1438981255,finalists/mike-thompson,"For diverse cartoons that use wit, irony and artistic flair to sharpen their impact.
",215,114,"Detroit Free Press
",,2006,114,2006,215,Editorial Cartooning
Editorial Board,4987,finalist,1438981255,finalists/editorial-board-1,"For its series of incisive editorials reversing the paper&#039;s long-held support of the death penalty.
",214,114,"The Birmingham (AL) News
",,2006,114,2006,214,Editorial Writing
"B. Marie Harris, Tony Biffle and Stan Tiner",4988,finalist,1438981255,finalists/b-marie-harris-tony-biffle-and-stan-tiner,"For their passionate editorials in the wake of Hurricane Katrina that empathized with victims while pleading for relief from the outside world.
",214,114,"Sun Herald
",,2006,114,2006,214,Editorial Writing
Debbie Cenziper,4989,finalist,1438981255,finalists/debbie-cenziper,"For her deeply researched examination of breakdowns in hurricane forecasting that often endanger lives.
",207,114,"The Miami Herald
",,2006,114,2006,207,Explanatory Reporting
Mark Johnson and Kawanza Newson,4990,finalist,1438981255,finalists/mark-johnson-and-kawanza-newson,"For their riveting chronicle of a teenage girl&#039;s miraculous recovery from a rabies infection that medicine had previously considered fatal.
",207,114,"The Milwaukee Journal Sentinel
",,2006,114,2006,207,Explanatory Reporting
Mike Stocker,4991,finalist,1438981255,finalists/mike-stocker-0,"For his imaginative exploration of Holocaust survivors as Judaism faces a new century.
",217,114,"South Florida Sun-Sentinel
",,2006,114,2006,217,Feature Photography
Damon Winter,4992,finalist,1438981255,finalists/damon-winter,"For his sensitive portrayal of two remote Eskimo villages coping with memories of sexual abuse by a missionary 30 years ago.
",217,114,"Los Angeles Times
",,2006,114,2006,217,Feature Photography
Dan Barry,4993,finalist,1438981255,finalists/dan-barry,"For his rich portfolio of pieces capturing slices of life in hurricane-battered New Orleans as well as his own New York City.
",211,114,"The New York Times
",,2006,114,2006,211,Feature Writing
Mary Schmich,4994,finalist,1438981255,finalists/mary-schmich,"For her intimate and compelling story about a federal judge whose husband and mother were murdered by an angry former plaintiff.
",211,114,"Chicago Tribune
",,2006,114,2006,211,Feature Writing
E.L. Doctorow,4995,finalist,1438981255,finalists/el-doctorow-0,,219,114,"The March
","Random House
",2006,114,2006,219,Fiction
Lee Martin,4996,finalist,1438981255,finalists/lee-martin,,219,114,"The Bright Forever
","Shaye Areheart Books/Crown Publishing
",2006,114,2006,219,Fiction
Tony Judt,4997,finalist,1438981255,finalists/tony-judt,,223,114,"Postwar: A History of Europe Since 1945
","The Penguin Press
",2006,114,2006,223,General Nonfiction
George Packer,4998,finalist,1438981255,finalists/george-packer,,223,114,"The Assassins&#039; Gate: America in Iraq
","Farrar, Straus &amp; Giroux
",2006,114,2006,223,General Nonfiction
Jill Lepore,4999,finalist,1438981255,finalists/jill-lepore,,220,114,"New York Burning
","Alfred A. Knopf
",2006,114,2006,220,History
Sean Wilentz,5000,finalist,1438981255,finalists/sean-wilentz,,220,114,"The Rise of American Democracy: Jefferson to Lincoln
","W.W. Norton
",2006,114,2006,220,History
Steve Fainaru,5001,finalist,1438981255,finalists/steve-fainaru,"For his powerful accounts of the deadly violence faced by ordinary American soldiers in Iraq as an insurgency intensified.
",210,114,"The Washington Post
",,2006,114,2006,210,International Reporting
Sebastian Rotella,5002,finalist,1438981255,finalists/sebastian-rotella,"For his well crafted reports on restive Muslims in Europe that foretold riots in France.
",210,114,"Los Angeles Times
",,2006,114,2006,210,International Reporting
Jason Felch and Ralph Frammolino,5003,finalist,1438981255,finalists/jason-felch-and-ralph-frammolino,"For their exposure of problems in the management of the J. Paul Getty Trust, the world&#039;s richest art institution, and in acquisition practices at other museums.
",206,114,"Los Angeles Times
",,2006,114,2006,206,Investigative Reporting
"Sally Kestin, Megan O'Matz and John Maines",5004,finalist,1438981255,finalists/sally-kestin-megan-omatz-and-john-maines,"For their in-depth reports on the federal government&#039;s widespread mismanagement of hurricane aid, triggering indictments and other remedial action.
",206,114,"South Florida Sun-Sentinel
",,2006,114,2006,206,Investigative Reporting
Peter Lieberson,5005,finalist,1438981255,finalists/peter-lieberson-3,"Premiered May 20, 2005 by the Los Angeles Philharmonic.
",225,114,"Neruda Songs
","Associated Music Publishers
",2006,114,2006,225,Music
Chen Yi,5006,finalist,1438981255,finalists/chen-yi,"Premiered October 13, 2005 by the Cleveland Orchestra.
",225,114,"Si Ji (Four Seasons)
","Theodore Presser Company
",2006,114,2006,225,Music
Michael Moss,5007,finalist,1438981255,finalists/michael-moss,"For his tenacious, thoroughly researched stories on the bureaucratic inertia that led to the fatal injury of American soldiers in Iraq who lacked protective armor.
",209,114,"The New York Times
",,2006,114,2006,209,National Reporting
Elizabeth Alexander,5008,finalist,1438981255,finalists/elizabeth-alexander,,224,114,"American Sublime
","Graywolf Press
",2006,114,2006,224,Poetry
Dean Young,5009,finalist,1438981255,finalists/dean-young,,224,114,"Elegy on Toy Piano
","University of Pittsburgh Press
",2006,114,2006,224,Poetry
Staff,5010,finalist,1438981255,finalists/staff-144,"For its exhaustive and illuminating exploration of the government&#039;s war on terrorism and the ensuing tension between national security and individual liberty.
",204,114,"The Washington Post
",,2006,114,2006,204,Public Service
Staff,5011,finalist,1438981255,finalists/staff-145,"For its relentless probe of the state&#039;s investment in a rare-coin fund that exposed illegal actions by the governor and other state officials, spurring successful criminal prosecution and other corrective action.
",204,114,"The Blade
",,2006,114,2006,204,Public Service
Carolyn Cole,5095,finalist,1438981262,finalists/carolyn-cole-0,"For her valorous on-the-spot coverage of political violence in Kenya, capturing the terror as rebellion and reprisals jolted the nation.
",216,111,"Los Angeles Times
",,2009,111,2009,216,Breaking News Photography
Louise Erdrich,5096,finalist,1438981262,finalists/louise-erdrich,"A haunting novel that explores racial discord, loss of land and changing fortunes in a corner of North Dakota where Native Americans and whites share a tangled history.
",219,111,"The Plague of Doves
","HarperCollins
",2009,111,2009,219,Fiction
Christine Schutt,5097,finalist,1438981262,finalists/christine-schutt,"A memorable novel that focuses on the senior class at an exclusive all-girl Manhattan prep school where a beloved student battles a rare cancer, fiercely honest, carefully observed and subtly rendered.
",219,111,"All Souls
","Harcourt
",2009,111,2009,219,Fiction
